datetime,Q_in
2025-05-17 22:30:00,133.30800000000002
2025-05-17 22:40:00,126.21600000000001
2025-05-17 22:50:00,115.41600000000001
2025-05-17 23:00:00,115.41600000000001
2025-05-17 23:10:00,118.47599999999998
2025-05-17 23:20:00,113.4
2025-05-17 23:30:00,101.916
2025-05-17 23:40:00,99.9
2025-05-17 23:50:00,103.284
2025-05-18 00:00:00,109.368
2025-05-18 00:10:00,96.192
2025-05-18 00:20:00,95.18400000000001
2025-05-18 00:30:00,85.716
2025-05-18 00:40:00,86.724
2025-05-18 00:50:00,85.03200000000001
2025-05-18 01:00:00,70.524
2025-05-18 01:10:00,76.608
2025-05-18 01:20:00,84.384
2025-05-18 01:30:00,85.03200000000001
2025-05-18 01:40:00,84.70800000000001
2025-05-18 01:50:00,83.7
2025-05-18 02:00:00,80.316
2025-05-18 02:10:00,68.83200000000001
2025-05-18 02:20:00,74.916
2025-05-18 02:30:00,63.108000000000004
2025-05-18 02:40:00,59.076
2025-05-18 02:50:00,56.016000000000005
2025-05-18 03:00:00,15.984000000000002
2025-05-18 03:10:00,30.816000000000003
2025-05-18 03:20:00,68.83200000000001
2025-05-18 03:30:00,59.076
2025-05-18 03:40:00,55.007999999999996
2025-05-18 03:50:00,53.316
2025-05-18 04:00:00,25.416
2025-05-18 04:10:00,24.3
2025-05-18 04:20:00,47.592000000000006
2025-05-18 04:30:00,43.524
2025-05-18 04:40:00,51.624
2025-05-18 04:50:00,39.168000000000006
2025-05-18 05:00:00,2.3760000000000003
2025-05-18 05:10:00,32.076
2025-05-18 05:20:00,32.724000000000004
2025-05-18 05:30:00,31.392000000000003
2025-05-18 05:40:00,42.516000000000005
2025-05-18 05:50:00,42.516000000000005
2025-05-18 06:00:00,42.516000000000005
2025-05-18 06:10:00,0.324
2025-05-18 06:20:00,1.692
2025-05-18 06:30:00,122.97724137931036
2025-05-18 06:40:00,121.6572
2025-05-18 06:50:00,80.316
2025-05-18 07:00:00,68.83200000000001
2025-05-18 07:10:00,62.784000000000006
2025-05-18 07:20:00,63.432
2025-05-18 07:30:00,52.632
2025-05-18 07:40:00,75.276
2025-05-18 07:50:00,70.524
2025-05-18 08:00:00,33.516000000000005
2025-05-18 08:10:00,73.224
2025-05-18 08:20:00,64.476
2025-05-18 08:30:00,61.776
2025-05-18 08:40:00,74.916
2025-05-18 08:50:00,3.492
2025-05-18 09:00:00,8.208
2025-05-18 09:10:00,179.2476
2025-05-18 09:20:00,164.01600000000002
2025-05-18 09:30:00,164.70000000000002
2025-05-18 09:40:00,191.70000000000002
2025-05-18 09:50:00,188.316
2025-05-18 10:00:00,188.316
2025-05-18 10:10:00,195.40800000000002
2025-05-18 10:20:00,196.77599999999998
2025-05-18 10:30:00,220.03199999999998
2025-05-18 10:40:00,219.02400000000003
2025-05-18 10:50:00,222.084
2025-05-18 11:00:00,223.77599999999998
2025-05-18 11:10:00,225.792
2025-05-18 11:20:00,218.376
2025-05-18 11:30:00,226.476
2025-05-18 11:40:00,231.876
2025-05-18 11:50:00,245.376
2025-05-18 12:00:00,252.108
2025-05-18 12:10:00,253.8
2025-05-18 12:20:00,247.392
2025-05-18 12:30:00,256.5
2025-05-18 12:40:00,259.884
2025-05-18 12:50:00,268.992
2025-05-18 13:00:00,279.79200000000003
2025-05-18 13:10:00,276.408
2025-05-18 13:20:00,270.684
2025-05-18 13:30:00,279.108
2025-05-18 13:40:00,275.72400000000005
2025-05-18 13:50:00,275.076
2025-05-18 14:00:00,282.168
2025-05-18 14:10:00,286.2
2025-05-18 14:20:00,284.50800000000004
2025-05-18 14:30:00,289.908
2025-05-18 14:40:00,291.6
2025-05-18 14:50:00,289.22400000000005
2025-05-18 15:00:00,280.8
2025-05-18 15:10:00,278.784
2025-05-18 15:20:00,286.884
2025-05-18 15:30:00,286.884
2025-05-18 15:40:00,289.908
2025-05-18 15:50:00,289.22400000000005
2025-05-18 16:00:00,288.576
2025-05-18 16:10:00,283.5
2025-05-18 16:20:00,280.476
2025-05-18 16:30:00,287.892
2025-05-18 16:40:00,281.124
2025-05-18 16:50:00,286.524
2025-05-18 17:00:00,281.484
2025-05-18 17:10:00,285.192
2025-05-18 17:20:00,275.076
2025-05-18 17:30:00,273.708
2025-05-18 17:40:00,268.992
2025-05-18 17:50:00,268.992
2025-05-18 18:00:00,275.076
2025-05-18 18:10:00,274.392
2025-05-18 18:20:00,274.716
2025-05-18 18:30:00,274.716
2025-05-18 18:40:00,274.03200000000004
2025-05-18 18:50:00,275.40000000000003
2025-05-18 19:00:00,263.592
2025-05-18 19:10:00,265.968
2025-05-18 19:20:00,257.50800000000004
2025-05-18 19:30:00,259.884
2025-05-18 19:40:00,254.12400000000002
2025-05-18 19:50:00,256.5
2025-05-18 20:00:00,254.484
2025-05-18 20:10:00,250.092
2025-05-18 20:20:00,253.8
2025-05-18 20:30:00,250.41600000000003
2025-05-18 20:40:00,250.77599999999998
2025-05-18 20:50:00,247.392
2025-05-18 21:00:00,249.084
2025-05-18 21:10:00,251.784
2025-05-18 21:20:00,238.968
2025-05-18 21:30:00,242.316
2025-05-18 21:40:00,235.90800000000002
2025-05-18 21:50:00,234.576
2025-05-18 22:00:00,237.27599999999998
2025-05-18 22:10:00,228.168
2025-05-18 22:20:00,225.432
2025-05-18 22:30:00,229.5
2025-05-18 22:40:00,221.72400000000002
2025-05-18 22:50:00,224.784
2025-05-18 23:00:00,227.484
2025-05-18 23:10:00,225.792
2025-05-18 23:20:00,227.12400000000002
2025-05-18 23:30:00,229.5
2025-05-18 23:40:00,225.108
2025-05-18 23:50:00,232.52400000000003
2025-05-19 00:00:00,214.632
2025-05-19 00:10:00,206.208
2025-05-19 00:20:00,205.884
2025-05-19 00:30:00,195.768
2025-05-19 00:40:00,189.684
2025-05-19 00:50:00,189.0
2025-05-19 01:00:00,187.632
2025-05-19 01:10:00,187.992
2025-05-19 01:20:00,176.832
2025-05-19 01:30:00,170.424
2025-05-19 01:40:00,159.62400000000002
2025-05-19 01:50:00,150.192
2025-05-19 02:00:00,147.168
2025-05-19 02:10:00,143.784
2025-05-19 02:20:00,139.392
2025-05-19 02:30:00,146.12400000000002
2025-05-19 02:40:00,147.168
2025-05-19 02:50:00,132.3
2025-05-19 03:00:00,133.632
2025-05-19 03:10:00,130.608
2025-05-19 03:20:00,132.3
2025-05-19 03:30:00,141.084
2025-05-19 03:40:00,111.384
2025-05-19 03:50:00,126.21600000000001
2025-05-19 04:00:00,128.232
2025-05-19 04:10:00,124.52400000000002
2025-05-19 04:20:00,125.56800000000001
2025-05-19 04:30:00,123.87599999999999
2025-05-19 04:40:00,97.2
2025-05-19 04:50:00,118.11600000000001
2025-05-19 05:00:00,118.8
2025-05-19 05:10:00,120.81600000000002
2025-05-19 05:20:00,128.232
2025-05-19 05:30:00,124.884
2025-05-19 05:40:00,114.768
2025-05-19 05:50:00,127.58399999999999
2025-05-19 06:00:00,130.96800000000002
2025-05-19 06:10:00,132.3
2025-05-19 06:20:00,137.70000000000002
2025-05-19 06:30:00,128.592
2025-05-19 06:40:00,135.0
2025-05-19 06:50:00,138.384
2025-05-19 07:00:00,152.568
2025-05-19 07:10:00,159.62400000000002
2025-05-19 07:20:00,167.4
2025-05-19 07:30:00,164.01600000000002
2025-05-19 07:40:00,174.816
2025-05-19 07:50:00,174.168
2025-05-19 08:00:00,182.592
2025-05-19 08:10:00,189.324
2025-05-19 08:20:00,200.12400000000002
2025-05-19 08:30:00,191.70000000000002
2025-05-19 08:40:00,196.092
2025-05-19 08:50:00,190.692
2025-05-19 09:00:00,184.608
2025-05-19 09:10:00,192.384
2025-05-19 09:20:00,178.884
2025-05-19 09:30:00,181.90800000000002
2025-05-19 09:40:00,178.884
2025-05-19 09:50:00,177.192
2025-05-19 10:00:00,184.96800000000002
2025-05-19 10:10:00,197.424
2025-05-19 10:20:00,197.424
2025-05-19 10:30:00,194.72400000000002
2025-05-19 10:40:00,211.284
2025-05-19 10:50:00,227.484
2025-05-19 11:00:00,228.816
2025-05-19 11:10:00,236.592
2025-05-19 11:20:00,238.968
2025-05-19 11:30:00,237.27599999999998
2025-05-19 11:40:00,239.616
2025-05-19 11:50:00,242.316
2025-05-19 12:00:00,251.1
2025-05-19 12:10:00,254.12400000000002
2025-05-19 12:20:00,257.83200000000005
2025-05-19 12:30:00,261.216
2025-05-19 12:40:00,250.77599999999998
2025-05-19 12:50:00,248.076
2025-05-19 13:00:00,254.12400000000002
2025-05-19 13:10:00,255.16799999999998
2025-05-19 13:20:00,250.77599999999998
2025-05-19 13:30:00,251.784
2025-05-19 13:40:00,259.884
2025-05-19 13:50:00,251.424
2025-05-19 14:00:00,251.784
2025-05-19 14:10:00,267.624
2025-05-19 14:20:00,260.892
2025-05-19 14:30:00,261.90000000000003
2025-05-19 14:40:00,259.884
2025-05-19 14:50:00,255.492
2025-05-19 15:00:00,260.892
2025-05-19 15:10:00,262.22400000000005
2025-05-19 15:20:00,272.376
2025-05-19 15:30:00,263.232
2025-05-19 15:40:00,265.968
2025-05-19 15:50:00,264.6
2025-05-19 16:00:00,260.568
2025-05-19 16:10:00,266.29200000000003
2025-05-19 16:20:00,264.6
2025-05-19 16:30:00,259.884
2025-05-19 16:40:00,253.8
2025-05-19 16:50:00,260.892
2025-05-19 17:00:00,250.77599999999998
2025-05-19 17:10:00,260.892
2025-05-19 17:20:00,258.516
2025-05-19 17:30:00,258.516
2025-05-19 17:40:00,250.77599999999998
2025-05-19 17:50:00,243.0
2025-05-19 18:00:00,246.02400000000003
2025-05-19 18:10:00,237.27599999999998
2025-05-19 18:20:00,243.324
2025-05-19 18:30:00,235.22400000000002
2025-05-19 18:40:00,234.216
2025-05-19 18:50:00,236.23200000000003
2025-05-19 19:00:00,239.976
2025-05-19 19:10:00,244.368
2025-05-19 19:20:00,238.608
2025-05-19 19:30:00,230.83200000000002
2025-05-19 19:40:00,237.27599999999998
2025-05-19 19:50:00,242.316
2025-05-19 20:00:00,242.316
2025-05-19 20:10:00,236.592
2025-05-19 20:20:00,245.01600000000002
2025-05-19 20:30:00,242.316
2025-05-19 20:40:00,235.584
2025-05-19 20:50:00,241.63200000000003
2025-05-19 21:00:00,237.924
2025-05-19 21:10:00,235.90800000000002
2025-05-19 21:20:00,238.284
2025-05-19 21:30:00,239.976
2025-05-19 21:40:00,233.892
2025-05-19 21:50:00,239.292
2025-05-19 22:00:00,241.30800000000002
2025-05-19 22:10:00,227.484
2025-05-19 22:20:00,237.27599999999998
2025-05-19 22:30:00,234.576
2025-05-19 22:40:00,231.51600000000002
2025-05-19 22:50:00,233.892
2025-05-19 23:00:00,235.22400000000002
2025-05-19 23:10:00,229.5
2025-05-19 23:20:00,220.716
2025-05-19 23:30:00,220.03199999999998
2025-05-19 23:40:00,208.22400000000002
2025-05-19 23:50:00,195.084
2025-05-20 00:00:00,187.992
2025-05-20 00:10:00,181.90800000000002
2025-05-20 00:20:00,175.176
2025-05-20 00:30:00,168.40800000000002
2025-05-20 00:40:00,160.992
2025-05-20 00:50:00,160.668
2025-05-20 01:00:00,158.292
2025-05-20 01:10:00,147.168
2025-05-20 01:20:00,152.208
2025-05-20 01:30:00,143.424
2025-05-20 01:40:00,132.984
2025-05-20 01:50:00,135.684
2025-05-20 02:00:00,133.30800000000002
2025-05-20 02:10:00,140.4
2025-05-20 02:20:00,133.30800000000002
2025-05-20 02:30:00,128.232
2025-05-20 02:40:00,130.96800000000002
2025-05-20 02:50:00,114.084
2025-05-20 03:00:00,120.492
2025-05-20 03:10:00,120.168
2025-05-20 03:20:00,113.07600000000001
2025-05-20 03:30:00,114.408
2025-05-20 03:40:00,113.4
2025-05-20 03:50:00,117.108
2025-05-20 04:00:00,104.616
2025-05-20 04:10:00,109.00800000000001
2025-05-20 04:20:00,111.024
2025-05-20 04:30:00,106.632
2025-05-20 04:40:00,111.384
2025-05-20 04:50:00,112.716
2025-05-20 05:00:00,117.792
2025-05-20 05:10:00,109.692
2025-05-20 05:20:00,114.084
2025-05-20 05:30:00,115.41600000000001
2025-05-20 05:40:00,117.792
2025-05-20 05:50:00,117.43199999999999
2025-05-20 06:00:00,118.47599999999998
2025-05-20 06:10:00,121.5
2025-05-20 06:20:00,127.908
2025-05-20 06:30:00,118.11600000000001
2025-05-20 06:40:00,121.5
2025-05-20 06:50:00,133.632
2025-05-20 07:00:00,133.632
2025-05-20 07:10:00,146.80800000000002
2025-05-20 07:20:00,160.30800000000002
2025-05-20 07:30:00,172.476
2025-05-20 07:40:00,174.816
2025-05-20 07:50:00,189.684
2025-05-20 08:00:00,207.9
2025-05-20 08:10:00,203.832
2025-05-20 08:20:00,204.876
2025-05-20 08:30:00,208.584
2025-05-20 08:40:00,202.824
2025-05-20 08:50:00,200.12400000000002
2025-05-20 09:00:00,203.832
2025-05-20 09:10:00,192.708
2025-05-20 09:20:00,196.77599999999998
2025-05-20 09:30:00,185.616
2025-05-20 09:40:00,182.592
2025-05-20 09:50:00,187.992
2025-05-20 10:00:00,174.816
2025-05-20 10:10:00,184.96800000000002
2025-05-20 10:20:00,198.792
2025-05-20 10:30:00,199.476
2025-05-20 10:40:00,204.51600000000002
2025-05-20 10:50:00,209.91600000000003
2025-05-20 11:00:00,207.9
2025-05-20 11:10:00,207.576
2025-05-20 11:20:00,214.632
2025-05-20 11:30:00,219.02400000000003
2025-05-20 11:40:00,220.392
2025-05-20 11:50:00,235.22400000000002
2025-05-20 12:00:00,230.508
2025-05-20 12:10:00,226.116
2025-05-20 12:20:00,226.476
2025-05-20 12:30:00,226.8
2025-05-20 12:40:00,227.80800000000002
2025-05-20 12:50:00,227.12400000000002
2025-05-20 13:00:00,219.708
2025-05-20 13:10:00,225.792
2025-05-20 13:20:00,212.616
2025-05-20 13:30:00,235.22400000000002
2025-05-20 13:40:00,229.824
2025-05-20 13:50:00,238.608
2025-05-20 14:00:00,234.216
2025-05-20 14:10:00,242.316
2025-05-20 14:20:00,233.56799999999998
2025-05-20 14:30:00,249.40800000000002
2025-05-20 14:40:00,238.284
2025-05-20 14:50:00,240.3
2025-05-20 15:00:00,236.91600000000003
2025-05-20 15:10:00,238.284
2025-05-20 15:20:00,231.876
2025-05-20 15:30:00,232.52400000000003
2025-05-20 15:40:00,228.492
2025-05-20 15:50:00,223.41600000000003
2025-05-20 16:00:00,233.56799999999998
2025-05-20 16:10:00,228.492
2025-05-20 16:20:00,232.884
2025-05-20 16:30:00,214.30800000000002
2025-05-20 16:40:00,217.36800000000002
2025-05-20 16:50:00,223.092
2025-05-20 17:00:00,212.616
2025-05-20 17:10:00,217.692
2025-05-20 17:20:00,226.8
2025-05-20 17:30:00,220.03199999999998
2025-05-20 17:40:00,227.12400000000002
2025-05-20 17:50:00,216.324
2025-05-20 18:00:00,214.632
2025-05-20 18:10:00,208.90800000000002
2025-05-20 18:20:00,205.52400000000003
2025-05-20 18:30:00,222.40800000000002
2025-05-20 18:40:00,225.108
2025-05-20 18:50:00,220.392
2025-05-20 19:00:00,225.108
2025-05-20 19:10:00,220.392
2025-05-20 19:20:00,222.084
2025-05-20 19:30:00,223.092
2025-05-20 19:40:00,217.692
2025-05-20 19:50:00,217.692
2025-05-20 20:00:00,223.77599999999998
2025-05-20 20:10:00,228.492
2025-05-20 20:20:00,228.492
2025-05-20 20:30:00,226.116
2025-05-20 20:40:00,229.5
2025-05-20 20:50:00,225.108
2025-05-20 21:00:00,222.768
2025-05-20 21:10:00,208.584
2025-05-20 21:20:00,213.984
2025-05-20 21:30:00,212.292
2025-05-20 21:40:00,216.0
2025-05-20 21:50:00,205.20000000000002
2025-05-20 22:00:00,198.432
2025-05-20 22:10:00,212.616
2025-05-20 22:20:00,201.816
2025-05-20 22:30:00,198.432
2025-05-20 22:40:00,189.324
2025-05-20 22:50:00,193.03199999999998
2025-05-20 23:00:00,192.384
2025-05-20 23:10:00,184.284
2025-05-20 23:20:00,176.508
2025-05-20 23:30:00,172.8
2025-05-20 23:40:00,172.116
2025-05-20 23:50:00,168.768
2025-05-21 00:00:00,160.992
2025-05-21 00:10:00,161.316
2025-05-21 00:20:00,150.876
2025-05-21 00:30:00,152.892
2025-05-21 00:40:00,147.816
2025-05-21 00:50:00,142.77599999999998
2025-05-21 01:00:00,142.092
2025-05-21 01:10:00,136.36800000000002
2025-05-21 01:20:00,136.36800000000002
2025-05-21 01:30:00,132.62400000000002
2025-05-21 01:40:00,132.3
2025-05-21 01:50:00,124.52400000000002
2025-05-21 02:00:00,130.96800000000002
2025-05-21 02:10:00,113.724
2025-05-21 02:20:00,115.092
2025-05-21 02:30:00,116.78399999999999
2025-05-21 02:40:00,120.168
2025-05-21 02:50:00,114.408
2025-05-21 03:00:00,101.232
2025-05-21 03:10:00,104.292
2025-05-21 03:20:00,109.368
2025-05-21 03:30:00,113.07600000000001
2025-05-21 03:40:00,108.0
2025-05-21 03:50:00,119.12400000000001
2025-05-21 04:00:00,112.03200000000001
2025-05-21 04:10:00,109.00800000000001
2025-05-21 04:20:00,115.776
2025-05-21 04:30:00,123.516
2025-05-21 04:40:00,101.232
2025-05-21 04:50:00,116.42400000000002
2025-05-21 05:00:00,106.308
2025-05-21 05:10:00,102.276
2025-05-21 05:20:00,102.60000000000001
2025-05-21 05:30:00,98.20800000000001
2025-05-21 05:40:00,93.492
2025-05-21 05:50:00,109.00800000000001
2025-05-21 06:00:00,109.692
2025-05-21 06:10:00,102.276
2025-05-21 06:20:00,108.68400000000001
2025-05-21 06:30:00,104.616
2025-05-21 06:40:00,107.316
2025-05-21 06:50:00,116.10000000000001
2025-05-21 07:00:00,111.70800000000001
2025-05-21 07:10:00,106.992
2025-05-21 07:20:00,120.81600000000002
2025-05-21 07:30:00,116.42400000000002
2025-05-21 07:40:00,113.724
2025-05-21 07:50:00,125.892
2025-05-21 08:00:00,132.984
2025-05-21 08:10:00,133.992
2025-05-21 08:20:00,128.232
2025-05-21 08:30:00,141.768
2025-05-21 08:40:00,132.3
2025-05-21 08:50:00,137.70000000000002
2025-05-21 09:00:00,157.284
2025-05-21 09:10:00,145.476
2025-05-21 09:20:00,161.316
2025-05-21 09:30:00,158.292
2025-05-21 09:40:00,165.384
2025-05-21 09:50:00,171.792
2025-05-21 10:00:00,184.608
2025-05-21 10:10:00,187.992
2025-05-21 10:20:00,195.14040000000003
2025-05-21 10:30:00,197.784
2025-05-21 10:40:00,202.824
2025-05-21 10:50:00,208.22400000000002
2025-05-21 11:00:00,208.90800000000002
2025-05-21 11:10:00,222.084
2025-05-21 11:20:00,225.792
2025-05-21 11:30:00,227.484
2025-05-21 11:40:00,216.8964
2025-05-21 11:50:00,233.208
2025-05-21 12:00:00,242.316
2025-05-21 12:10:00,245.376
2025-05-21 12:20:00,247.032
2025-05-21 12:30:00,256.176
2025-05-21 12:40:00,253.8
2025-05-21 12:50:00,251.784
2025-05-21 13:00:00,268.992
2025-05-21 13:10:00,267.624
2025-05-21 13:20:00,265.968
2025-05-21 13:30:00,266.61600000000004
2025-05-21 13:40:00,258.516
2025-05-21 13:50:00,259.884
2025-05-21 14:00:00,281.124
2025-05-21 14:10:00,278.784
2025-05-21 14:20:00,279.79200000000003
2025-05-21 14:30:00,282.492
2025-05-21 14:40:00,283.824
2025-05-21 14:50:00,281.484
2025-05-21 15:00:00,271.692
2025-05-21 15:10:00,273.708
2025-05-21 15:20:00,268.632
2025-05-21 15:30:00,269.676
2025-05-21 15:40:00,264.92400000000004
2025-05-21 15:50:00,267.624
2025-05-21 16:00:00,275.076
2025-05-21 16:10:00,287.568
2025-05-21 16:20:00,290.916
2025-05-21 16:30:00,281.124
2025-05-21 16:40:00,278.42400000000004
2025-05-21 16:50:00,278.784
2025-05-21 17:00:00,271.00800000000004
2025-05-21 17:10:00,268.308
2025-05-21 17:20:00,280.11600000000004
2025-05-21 17:30:00,275.40000000000003
2025-05-21 17:40:00,270.684
2025-05-21 17:50:00,273.384
2025-05-21 18:00:00,266.61600000000004
2025-05-21 18:10:00,264.6
2025-05-21 18:20:00,257.50800000000004
2025-05-21 18:30:00,267.624
2025-05-21 18:40:00,259.524
2025-05-21 18:50:00,263.232
2025-05-21 19:00:00,257.184
2025-05-21 19:10:00,257.184
2025-05-21 19:20:00,258.876
2025-05-21 19:30:00,252.792
2025-05-21 19:40:00,259.2
2025-05-21 19:50:00,255.492
2025-05-21 20:00:00,253.8
2025-05-21 20:10:00,254.484
2025-05-21 20:20:00,247.392
2025-05-21 20:30:00,253.116
2025-05-21 20:40:00,254.80800000000002
2025-05-21 20:50:00,248.72400000000002
2025-05-21 21:00:00,248.72400000000002
2025-05-21 21:10:00,250.092
2025-05-21 21:20:00,250.41600000000003
2025-05-21 21:30:00,247.716
2025-05-21 21:40:00,247.392
2025-05-21 21:50:00,241.63200000000003
2025-05-21 22:00:00,245.70000000000002
2025-05-21 22:10:00,237.6
2025-05-21 22:20:00,230.184
2025-05-21 22:30:00,227.12400000000002
2025-05-21 22:40:00,222.084
2025-05-21 22:50:00,200.80800000000002
2025-05-21 23:00:00,214.30800000000002
2025-05-21 23:10:00,205.52400000000003
2025-05-21 23:20:00,189.0
2025-05-21 23:30:00,181.584
2025-05-21 23:40:00,171.108
2025-05-21 23:50:00,181.90800000000002
2025-05-22 00:00:00,164.70000000000002
2025-05-22 00:10:00,172.476
2025-05-22 00:20:00,159.3
2025-05-22 00:30:00,151.884
2025-05-22 00:40:00,161.316
2025-05-22 00:50:00,151.884
2025-05-22 01:00:00,150.51600000000002
2025-05-22 01:10:00,148.5
2025-05-22 01:20:00,143.784
2025-05-22 01:30:00,122.184
2025-05-22 01:40:00,119.12400000000001
2025-05-22 01:50:00,122.832
2025-05-22 02:00:00,121.5
2025-05-22 02:10:00,123.516
2025-05-22 02:20:00,114.768
2025-05-22 02:30:00,89.424
2025-05-22 02:40:00,109.368
2025-05-22 02:50:00,110.7
2025-05-22 03:00:00,114.084
2025-05-22 03:10:00,113.724
2025-05-22 03:20:00,112.716
2025-05-22 03:30:00,112.716
2025-05-22 03:40:00,110.376
2025-05-22 03:50:00,110.376
2025-05-22 04:00:00,111.384
2025-05-22 04:10:00,108.324
2025-05-22 04:20:00,104.292
2025-05-22 04:30:00,103.284
2025-05-22 04:40:00,104.976
2025-05-22 04:50:00,101.916
2025-05-22 05:00:00,106.992
2025-05-22 05:10:00,104.616
2025-05-22 05:20:00,106.308
2025-05-22 05:30:00,116.78399999999999
2025-05-22 05:40:00,116.78399999999999
2025-05-22 05:50:00,114.768
2025-05-22 06:00:00,126.576
2025-05-22 06:10:00,128.232
2025-05-22 06:20:00,124.52400000000002
2025-05-22 06:30:00,133.30800000000002
2025-05-22 06:40:00,128.91600000000003
2025-05-22 06:50:00,137.376
2025-05-22 07:00:00,135.0
2025-05-22 07:10:00,142.41600000000003
2025-05-22 07:20:00,155.232
2025-05-22 07:30:00,177.192
2025-05-22 07:40:00,187.632
2025-05-22 07:50:00,190.36800000000002
2025-05-22 08:00:00,195.40800000000002
2025-05-22 08:10:00,190.692
2025-05-22 08:20:00,184.96800000000002
2025-05-22 08:30:00,196.092
2025-05-22 08:40:00,179.892
2025-05-22 08:50:00,183.27599999999998
2025-05-22 09:00:00,186.984
2025-05-22 09:10:00,191.01600000000002
2025-05-22 09:20:00,183.6
2025-05-22 09:30:00,186.3
2025-05-22 09:40:00,181.90800000000002
2025-05-22 09:50:00,169.41600000000003
2025-05-22 10:00:00,192.02400000000003
2025-05-22 10:10:00,180.576
2025-05-22 10:20:00,192.02400000000003
2025-05-22 10:30:00,209.232
2025-05-22 10:40:00,202.5
2025-05-22 10:50:00,205.884
2025-05-22 11:00:00,200.80800000000002
2025-05-22 11:10:00,206.568
2025-05-22 11:20:00,190.692
2025-05-22 11:30:00,204.876
2025-05-22 11:40:00,202.824
2025-05-22 11:50:00,207.9
2025-05-22 12:00:00,219.384
2025-05-22 12:10:00,220.392
2025-05-22 12:20:00,220.716
2025-05-22 12:30:00,231.192
2025-05-22 12:40:00,236.592
2025-05-22 12:50:00,240.62400000000002
2025-05-22 13:00:00,242.316
2025-05-22 13:10:00,236.592
2025-05-22 13:20:00,232.20000000000002
2025-05-22 13:30:00,221.076
2025-05-22 13:40:00,230.508
2025-05-22 13:50:00,227.80800000000002
2025-05-22 14:00:00,231.51600000000002
2025-05-22 14:10:00,233.892
2025-05-22 14:20:00,249.084
2025-05-22 14:30:00,233.208
2025-05-22 14:40:00,227.12400000000002
2025-05-22 14:50:00,218.376
2025-05-22 15:00:00,218.376
2025-05-22 15:10:00,216.324
2025-05-22 15:20:00,206.568
2025-05-22 15:30:00,203.184
2025-05-22 15:40:00,204.192
2025-05-22 15:50:00,206.568
2025-05-22 16:00:00,210.27599999999998
2025-05-22 16:10:00,210.6
2025-05-22 16:20:00,196.41600000000003
2025-05-22 16:30:00,204.51600000000002
2025-05-22 16:40:00,191.376
2025-05-22 16:50:00,190.692
2025-05-22 17:00:00,192.708
2025-05-22 17:10:00,193.716
2025-05-22 17:20:00,198.432
2025-05-22 17:30:00,198.432
2025-05-22 17:40:00,196.77599999999998
2025-05-22 17:50:00,195.084
2025-05-22 18:00:00,197.784
2025-05-22 18:10:00,200.484
2025-05-22 18:20:00,206.568
2025-05-22 18:30:00,203.832
2025-05-22 18:40:00,206.892
2025-05-22 18:50:00,197.424
2025-05-22 19:00:00,206.892
2025-05-22 19:10:00,203.832
2025-05-22 19:20:00,208.22400000000002
2025-05-22 19:30:00,205.52400000000003
2025-05-22 19:40:00,212.616
2025-05-22 19:50:00,223.092
2025-05-22 20:00:00,216.324
2025-05-22 20:10:00,215.316
2025-05-22 20:20:00,219.02400000000003
2025-05-22 20:30:00,220.03199999999998
2025-05-22 20:40:00,214.30800000000002
2025-05-22 20:50:00,225.432
2025-05-22 21:00:00,227.80800000000002
2025-05-22 21:10:00,224.1
2025-05-22 21:20:00,226.8
2025-05-22 21:30:00,225.432
2025-05-22 21:40:00,224.1
2025-05-22 21:50:00,224.784
2025-05-22 22:00:00,229.824
2025-05-22 22:10:00,220.716
2025-05-22 22:20:00,219.02400000000003
2025-05-22 22:30:00,210.6
2025-05-22 22:40:00,214.632
2025-05-22 22:50:00,206.892
2025-05-22 23:00:00,203.508
2025-05-22 23:10:00,193.716
2025-05-22 23:20:00,182.91600000000003
2025-05-22 23:30:00,184.284
2025-05-22 23:40:00,181.584
2025-05-22 23:50:00,170.784
2025-05-23 00:00:00,166.392
2025-05-23 00:10:00,170.784
2025-05-23 00:20:00,160.992
2025-05-23 00:30:00,158.292
2025-05-23 00:40:00,159.62400000000002
2025-05-23 00:50:00,151.20000000000002
2025-05-23 01:00:00,147.816
2025-05-23 01:10:00,132.62400000000002
2025-05-23 01:20:00,132.3
2025-05-23 01:30:00,133.632
2025-05-23 01:40:00,134.676
2025-05-23 01:50:00,139.392
2025-05-23 02:00:00,143.1
2025-05-23 02:10:00,135.324
2025-05-23 02:20:00,129.6
2025-05-23 02:30:00,116.78399999999999
2025-05-23 02:40:00,117.43199999999999
2025-05-23 02:50:00,110.01599999999999
2025-05-23 03:00:00,112.03200000000001
2025-05-23 03:10:00,79.992
2025-05-23 03:20:00,99.57600000000001
2025-05-23 03:30:00,92.808
2025-05-23 03:40:00,112.716
2025-05-23 03:50:00,120.168
2025-05-23 04:00:00,103.968
2025-05-23 04:10:00,101.232
2025-05-23 04:20:00,112.716
2025-05-23 04:30:00,103.968
2025-05-23 04:40:00,106.308
2025-05-23 04:50:00,109.00800000000001
2025-05-23 05:00:00,123.87599999999999
2025-05-23 05:10:00,110.376
2025-05-23 05:20:00,123.516
2025-05-23 05:30:00,115.41600000000001
2025-05-23 05:40:00,112.716
2025-05-23 05:50:00,128.232
2025-05-23 06:00:00,124.52400000000002
2025-05-23 06:10:00,118.8
2025-05-23 06:20:00,119.12400000000001
